student_id,course_section_id,term_id,enrollment_status,grade_letter,grade_points
10009350,ECON406-2025FA-S03,2025FA,ENROLLED,,
10009350,ART164-2025SP-S01,2025SP,COMPLETED,A,4.0
10009350,SOC239-2025SP-S02,2025SP,COMPLETED,B+,3.3
10009350,ART348-2025SP-S01,2025SP,COMPLETED,D,1.0
10009350,SOC143-2025SP-S01,2025SP,COMPLETED,C,2.0
10009351,PHYS137-2025FA-S01,2025FA,ENROLLED,,
10009351,BIO113-2025FA-S02,2025FA,ENROLLED,,
10009351,PHIL188-2025FA-S01,2025FA,ENROLLED,,
10009351,PHIL241-2025FA-S01,2025FA,ENROLLED,,
10009351,SOC317-2025FA-S01,2025FA,ENROLLED,,
10009352,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10009352,STAT192-2025FA-S01,2025FA,ENROLLED,,
10009352,ART164-2025FA-S02,2025FA,ENROLLED,,
10009352,BIO222-2025FA-S01,2025FA,ENROLLED,,
10009353,CS377-2025FA-S01,2025FA,ENROLLED,,
10009353,PHYS250-2025FA-S01,2025FA,ENROLLED,,
10009353,PSYC240-2025FA-S03,2025FA,ENROLLED,,
10009353,PHYS243-2025FA-S01,2025FA,ENROLLED,,
10009354,SOC436-2025FA-S01,2025FA,ENROLLED,,
10009354,PHYS243-2025FA-S01,2025FA,ENROLLED,,
10009354,STAT413-2025FA-S02,2025FA,ENROLLED,,
10009354,STAT413-2025FA-S01,2025FA,ENROLLED,,
10009354,CS451-2025FA-S02,2025FA,ENROLLED,,
10009355,SOC495-2025FA-S01,2025FA,ENROLLED,,
10009355,ECON250-2025FA-S01,2025FA,ENROLLED,,
10009355,PHYS137-2025FA-S02,2025FA,ENROLLED,,
10009355,ART164-2025FA-S01,2025FA,ENROLLED,,
10009356,PSYC120-2025FA-S03,2025FA,ENROLLED,,
10009356,BUS301-2025FA-S01,2025FA,ENROLLED,,
10009356,MATH126-2025FA-S01,2025FA,ENROLLED,,
10009356,MATH132-2025FA-S01,2025FA,ENROLLED,,
10009356,ART164-2025FA-S02,2025FA,ENROLLED,,
10009357,ART332-2025FA-S02,2025FA,ENROLLED,,
10009357,CS451-2025FA-S01,2025FA,ENROLLED,,
10009357,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10009357,SOC436-2025FA-S02,2025FA,ENROLLED,,
10009358,ENG287-2025FA-S01,2025FA,ENROLLED,,
10009358,PHYS250-2025FA-S01,2025FA,ENROLLED,,
10009358,BIO192-2025FA-S01,2025FA,ENROLLED,,
10009358,MATH422-2025FA-S01,2025FA,ENROLLED,,
10009359,ART348-2025FA-S01,2025FA,ENROLLED,,
10009359,BIO113-2025FA-S01,2025FA,ENROLLED,,
10009359,STAT426-2025FA-S01,2025FA,ENROLLED,,
10009359,STAT297-2025FA-S01,2025FA,ENROLLED,,
10009359,PHYS419-2025SP-S01,2025SP,COMPLETED,D,1.0
10009359,SOC495-2025SP-S02,2025SP,COMPLETED,C,2.0
10009359,MATH126-2025SP-S01,2025SP,COMPLETED,F,0.0
10009359,BUS301-2025SP-S01,2025SP,COMPLETED,A-,3.7
10009360,CHEM131-2025FA-S01,2025FA,ENROLLED,,
10009360,ART207-2025FA-S01,2025FA,ENROLLED,,
10009360,PSYC474-2025FA-S01,2025FA,ENROLLED,,
10009360,ENG226-2025FA-S01,2025FA,ENROLLED,,
10009360,MATH132-2025SP-S02,2025SP,COMPLETED,B+,3.3
10009360,ART323-2025SP-S01,2025SP,COMPLETED,D,1.0
10009360,CHEM379-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009361,STAT192-2025FA-S01,2025FA,ENROLLED,,
10009361,BUS119-2025FA-S02,2025FA,ENROLLED,,
10009361,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10009361,PHYS326-2025FA-S01,2025FA,ENROLLED,,
10009361,ECON255-2025FA-S01,2025FA,ENROLLED,,
10009361,CHEM442-2025SP-S01,2025SP,COMPLETED,A-,3.7
10009361,BIO144-2025SP-S01,2025SP,COMPLETED,B,3.0
10009361,BUS370-2025SP-S01,2025SP,COMPLETED,B+,3.3
10009361,ECON398-2025SP-S01,2025SP,COMPLETED,C,2.0
10009362,BIO144-2025FA-S01,2025FA,ENROLLED,,
10009362,PSYC212-2025FA-S02,2025FA,ENROLLED,,
10009362,PHYS301-2025FA-S01,2025FA,ENROLLED,,
10009362,STAT192-2025FA-S01,2025FA,ENROLLED,,
10009362,PHYS137-2025FA-S03,2025FA,ENROLLED,,
10009362,BIO493-2025SP-S01,2025SP,COMPLETED,B+,3.3
10009362,PHIL375-2025SP-S01,2025SP,COMPLETED,C,2.0
10009362,CHEM181-2025SP-S02,2025SP,COMPLETED,D,1.0
10009363,SOC239-2025FA-S01,2025FA,ENROLLED,,
10009363,BIO222-2025FA-S01,2025FA,ENROLLED,,
10009363,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10009363,BUS433-2025FA-S01,2025FA,ENROLLED,,
10009363,ART164-2025FA-S01,2025FA,ENROLLED,,
10009364,PHYS137-2025FA-S01,2025FA,ENROLLED,,
10009364,ECON312-2025FA-S01,2025FA,ENROLLED,,
10009364,ART348-2025FA-S01,2025FA,ENROLLED,,
10009364,CS228-2025FA-S01,2025FA,ENROLLED,,
10009364,MATH422-2025SP-S02,2025SP,COMPLETED,B-,2.7
10009364,ENG153-2025SP-S02,2025SP,COMPLETED,F,0.0
10009364,HIST269-2025SP-S01,2025SP,COMPLETED,A-,3.7
10009364,CHEM442-2025SP-S01,2025SP,COMPLETED,C+,2.3
10009365,ART332-2025FA-S01,2025FA,ENROLLED,,
10009365,STAT297-2025FA-S01,2025FA,ENROLLED,,
10009365,SOC143-2025FA-S03,2025FA,ENROLLED,,
10009365,BUS119-2025FA-S01,2025FA,ENROLLED,,
10009365,ECON145-2025SP-S01,2025SP,COMPLETED,D,1.0
10009365,STAT480-2025SP-S01,2025SP,COMPLETED,F,0.0
10009365,PSYC240-2025SP-S02,2025SP,COMPLETED,C,2.0
10009365,SOC239-2025SP-S02,2025SP,COMPLETED,C,2.0
10009366,SOC317-2025FA-S01,2025FA,ENROLLED,,
10009366,CHEM300-2025FA-S01,2025FA,ENROLLED,,
10009366,PSYC120-2025FA-S01,2025FA,ENROLLED,,
10009366,ECON392-2025FA-S01,2025FA,ENROLLED,,
10009367,BUS301-2025FA-S03,2025FA,ENROLLED,,
10009367,ECON250-2025FA-S01,2025FA,ENROLLED,,
10009367,CS342-2025FA-S01,2025FA,ENROLLED,,
10009367,CHEM190-2025FA-S01,2025FA,ENROLLED,,
10009367,HIST492-2025FA-S01,2025FA,ENROLLED,,
10009367,HIST344-2025SP-S01,2025SP,COMPLETED,C,2.0
10009367,ENG226-2025SP-S03,2025SP,COMPLETED,A-,3.7
10009367,BIO222-2025SP-S01,2025SP,COMPLETED,C+,2.3
10009367,PSYC251-2025SP-S02,2025SP,COMPLETED,C+,2.3
10009368,STAT480-2025FA-S01,2025FA,ENROLLED,,
10009368,MATH422-2025FA-S02,2025FA,ENROLLED,,
10009368,ENG153-2025FA-S01,2025FA,ENROLLED,,
10009368,CHEM190-2025FA-S01,2025FA,ENROLLED,,
10009368,BUS252-2025FA-S01,2025FA,ENROLLED,,
10009368,PHIL104-2025SP-S02,2025SP,COMPLETED,B,3.0
10009368,PSYC240-2025SP-S01,2025SP,COMPLETED,F,0.0
10009368,SOC436-2025SP-S01,2025SP,COMPLETED,F,0.0
10009369,PSYC120-2025FA-S01,2025FA,ENROLLED,,
10009369,BIO113-2025FA-S01,2025FA,ENROLLED,,
10009369,PSYC212-2025FA-S02,2025FA,ENROLLED,,
10009369,MATH422-2025FA-S03,2025FA,ENROLLED,,
10009369,SOC239-2025SP-S02,2025SP,COMPLETED,B-,2.7
10009369,BUS370-2025SP-S01,2025SP,COMPLETED,B+,3.3
10009369,CS342-2025SP-S01,2025SP,COMPLETED,A-,3.7
10009370,MATH387-2025FA-S01,2025FA,ENROLLED,,
10009370,CHEM442-2025FA-S03,2025FA,ENROLLED,,
10009370,BIO256-2025FA-S01,2025FA,ENROLLED,,
10009370,CS451-2025FA-S01,2025FA,ENROLLED,,
10009370,ECON297-2025SP-S01,2025SP,COMPLETED,D,1.0
10009370,SOC143-2025SP-S02,2025SP,COMPLETED,A,4.0
10009370,PHYS301-2025SP-S01,2025SP,COMPLETED,C,2.0
10009370,CS377-2025SP-S03,2025SP,COMPLETED,B,3.0
10009371,SOC312-2025FA-S03,2025FA,ENROLLED,,
10009371,ECON392-2025FA-S01,2025FA,ENROLLED,,
10009371,CHEM131-2025FA-S01,2025FA,ENROLLED,,
10009371,HIST269-2025FA-S01,2025FA,ENROLLED,,
10009371,SOC436-2025FA-S02,2025FA,ENROLLED,,
10009372,ART348-2025FA-S01,2025FA,ENROLLED,,
10009372,ECON406-2025FA-S03,2025FA,ENROLLED,,
10009372,HIST492-2025FA-S01,2025FA,ENROLLED,,
10009372,STAT413-2025FA-S02,2025FA,ENROLLED,,
10009373,ART152-2025FA-S01,2025FA,ENROLLED,,
10009373,ART332-2025FA-S01,2025FA,ENROLLED,,
10009373,PHIL104-2025FA-S01,2025FA,ENROLLED,,
10009373,BUS119-2025FA-S02,2025FA,ENROLLED,,
10009373,PHIL375-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009373,PHYS137-2025SP-S02,2025SP,COMPLETED,C,2.0
10009373,ECON398-2025SP-S01,2025SP,COMPLETED,A,4.0
10009374,HIST269-2025FA-S01,2025FA,ENROLLED,,
10009374,MATH442-2025FA-S03,2025FA,ENROLLED,,
10009374,SOC312-2025FA-S02,2025FA,ENROLLED,,
10009374,PSYC116-2025FA-S03,2025FA,ENROLLED,,
10009374,STAT426-2025SP-S02,2025SP,COMPLETED,C,2.0
10009374,ART192-2025SP-S01,2025SP,COMPLETED,C,2.0
10009374,ART348-2025SP-S01,2025SP,COMPLETED,B,3.0
10009374,ECON297-2025SP-S01,2025SP,COMPLETED,C,2.0
10009375,PSYC120-2025FA-S01,2025FA,ENROLLED,,
10009375,SOC143-2025FA-S01,2025FA,ENROLLED,,
10009375,SOC312-2025FA-S02,2025FA,ENROLLED,,
10009375,BIO477-2025FA-S01,2025FA,ENROLLED,,
10009375,ECON398-2025FA-S01,2025FA,ENROLLED,,
10009376,BIO222-2025FA-S01,2025FA,ENROLLED,,
10009376,MATH265-2025FA-S01,2025FA,ENROLLED,,
10009376,HIST329-2025FA-S01,2025FA,ENROLLED,,
10009376,SOC143-2025FA-S03,2025FA,ENROLLED,,
10009376,BUS106-2025FA-S01,2025FA,ENROLLED,,
10009376,PHYS392-2025SP-S01,2025SP,COMPLETED,B,3.0
10009376,SOC488-2025SP-S01,2025SP,COMPLETED,C+,2.3
10009376,PHYS243-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009377,PSYC240-2025FA-S01,2025FA,ENROLLED,,
10009377,CHEM181-2025FA-S01,2025FA,ENROLLED,,
10009377,PHIL188-2025FA-S01,2025FA,ENROLLED,,
10009377,PHIL241-2025FA-S01,2025FA,ENROLLED,,
10009378,ECON115-2025FA-S01,2025FA,ENROLLED,,
10009378,PHYS243-2025FA-S01,2025FA,ENROLLED,,
10009378,CS498-2025FA-S02,2025FA,ENROLLED,,
10009378,MATH442-2025FA-S01,2025FA,ENROLLED,,
10009378,ECON312-2025FA-S01,2025FA,ENROLLED,,
10009378,CHEM360-2025SP-S01,2025SP,COMPLETED,A,4.0
10009378,ECON392-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009378,MATH442-2025SP-S01,2025SP,COMPLETED,D,1.0
10009379,ECON145-2025FA-S02,2025FA,ENROLLED,,
10009379,SOC143-2025FA-S01,2025FA,ENROLLED,,
10009379,MATH422-2025FA-S03,2025FA,ENROLLED,,
10009379,CS498-2025FA-S01,2025FA,ENROLLED,,
10009380,SOC436-2025FA-S01,2025FA,ENROLLED,,
10009380,PSYC116-2025FA-S01,2025FA,ENROLLED,,
10009380,ENG104-2025FA-S01,2025FA,ENROLLED,,
10009380,CHEM360-2025FA-S01,2025FA,ENROLLED,,
10009380,ENG432-2025FA-S01,2025FA,ENROLLED,,
10009381,CS228-2025FA-S01,2025FA,ENROLLED,,
10009381,SOC317-2025FA-S01,2025FA,ENROLLED,,
10009381,HIST254-2025FA-S01,2025FA,ENROLLED,,
10009381,PHYS137-2025FA-S01,2025FA,ENROLLED,,
10009381,SOC239-2025FA-S01,2025FA,ENROLLED,,
10009382,CHEM190-2025FA-S01,2025FA,ENROLLED,,
10009382,ART332-2025FA-S01,2025FA,ENROLLED,,
10009382,BUS119-2025FA-S03,2025FA,ENROLLED,,
10009382,MATH442-2025FA-S01,2025FA,ENROLLED,,
10009382,CS451-2025FA-S01,2025FA,ENROLLED,,
10009382,SOC495-2025SP-S01,2025SP,COMPLETED,C,2.0
10009382,ART164-2025SP-S01,2025SP,COMPLETED,F,0.0
10009382,CS377-2025SP-S02,2025SP,COMPLETED,B+,3.3
10009383,ART123-2025FA-S01,2025FA,ENROLLED,,
10009383,PHIL376-2025FA-S01,2025FA,ENROLLED,,
10009383,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10009383,PSYC240-2025FA-S02,2025FA,ENROLLED,,
10009383,PSYC251-2025SP-S02,2025SP,COMPLETED,A,4.0
10009383,BIO256-2025SP-S02,2025SP,COMPLETED,B-,2.7
10009383,SOC495-2025SP-S02,2025SP,COMPLETED,B,3.0
10009383,ECON250-2025SP-S01,2025SP,COMPLETED,D,1.0
10009384,BUS312-2025FA-S01,2025FA,ENROLLED,,
10009384,MATH422-2025FA-S02,2025FA,ENROLLED,,
10009384,BUS392-2025FA-S01,2025FA,ENROLLED,,
10009384,ART323-2025FA-S01,2025FA,ENROLLED,,
10009385,MATH422-2025FA-S02,2025FA,ENROLLED,,
10009385,BUS370-2025FA-S01,2025FA,ENROLLED,,
10009385,HIST492-2025FA-S01,2025FA,ENROLLED,,
10009385,ART164-2025FA-S01,2025FA,ENROLLED,,
10009386,PSYC120-2025FA-S03,2025FA,ENROLLED,,
10009386,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10009386,BIO477-2025FA-S01,2025FA,ENROLLED,,
10009386,BUS252-2025FA-S01,2025FA,ENROLLED,,
10009387,BUS119-2025FA-S03,2025FA,ENROLLED,,
10009387,MATH387-2025FA-S01,2025FA,ENROLLED,,
10009387,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10009387,PHYS419-2025FA-S01,2025FA,ENROLLED,,
10009387,PHYS301-2025SP-S01,2025SP,COMPLETED,B+,3.3
10009387,BIO113-2025SP-S01,2025SP,COMPLETED,B+,3.3
10009387,CS451-2025SP-S01,2025SP,COMPLETED,F,0.0
10009388,CS451-2025FA-S01,2025FA,ENROLLED,,
10009388,BUS433-2025FA-S01,2025FA,ENROLLED,,
10009388,CHEM442-2025FA-S01,2025FA,ENROLLED,,
10009388,BIO222-2025FA-S01,2025FA,ENROLLED,,
10009388,ART372-2025FA-S01,2025FA,ENROLLED,,
10009389,CHEM131-2025FA-S01,2025FA,ENROLLED,,
10009389,STAT426-2025FA-S01,2025FA,ENROLLED,,
10009389,MATH422-2025FA-S02,2025FA,ENROLLED,,
10009389,CHEM442-2025FA-S02,2025FA,ENROLLED,,
10009390,STAT192-2025FA-S01,2025FA,ENROLLED,,
10009390,ENG226-2025FA-S01,2025FA,ENROLLED,,
10009390,BUS312-2025FA-S01,2025FA,ENROLLED,,
10009390,ART188-2025FA-S01,2025FA,ENROLLED,,
10009390,HIST115-2025SP-S01,2025SP,COMPLETED,B+,3.3
10009390,PSYC474-2025SP-S01,2025SP,COMPLETED,D,1.0
10009390,ENG175-2025SP-S01,2025SP,COMPLETED,F,0.0
10009391,BUS119-2025FA-S01,2025FA,ENROLLED,,
10009391,PSYC116-2025FA-S01,2025FA,ENROLLED,,
10009391,SOC488-2025FA-S01,2025FA,ENROLLED,,
10009391,SOC143-2025FA-S02,2025FA,ENROLLED,,
10009391,CHEM379-2025SP-S01,2025SP,COMPLETED,F,0.0
10009391,CHEM300-2025SP-S01,2025SP,COMPLETED,A-,3.7
10009391,ECON115-2025SP-S01,2025SP,COMPLETED,A,4.0
10009392,STAT297-2025FA-S01,2025FA,ENROLLED,,
10009392,BUS199-2025FA-S01,2025FA,ENROLLED,,
10009392,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10009392,CS438-2025FA-S01,2025FA,ENROLLED,,
10009392,BIO144-2025SP-S01,2025SP,COMPLETED,F,0.0
10009392,MATH132-2025SP-S01,2025SP,COMPLETED,C+,2.3
10009392,CS377-2025SP-S02,2025SP,COMPLETED,A-,3.7
10009392,PHYS250-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009393,MATH387-2025FA-S01,2025FA,ENROLLED,,
10009393,SOC317-2025FA-S01,2025FA,ENROLLED,,
10009393,ECON145-2025FA-S01,2025FA,ENROLLED,,
10009393,CS228-2025FA-S01,2025FA,ENROLLED,,
10009394,BIO192-2025FA-S01,2025FA,ENROLLED,,
10009394,ART192-2025FA-S01,2025FA,ENROLLED,,
10009394,ART152-2025FA-S01,2025FA,ENROLLED,,
10009394,ART207-2025FA-S01,2025FA,ENROLLED,,
10009395,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10009395,BUS252-2025FA-S01,2025FA,ENROLLED,,
10009395,ECON250-2025FA-S01,2025FA,ENROLLED,,
10009395,SOC436-2025FA-S02,2025FA,ENROLLED,,
10009395,BIO160-2025SP-S02,2025SP,COMPLETED,B-,2.7
10009395,PSYC108-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009395,CS451-2025SP-S01,2025SP,COMPLETED,A-,3.7
10009395,PHYS137-2025SP-S01,2025SP,COMPLETED,D,1.0
10009396,BIO222-2025FA-S02,2025FA,ENROLLED,,
10009396,ART316-2025FA-S01,2025FA,ENROLLED,,
10009396,PHYS243-2025FA-S01,2025FA,ENROLLED,,
10009396,PHIL241-2025FA-S01,2025FA,ENROLLED,,
10009396,CS377-2025SP-S02,2025SP,COMPLETED,A-,3.7
10009396,ART164-2025SP-S01,2025SP,COMPLETED,C,2.0
10009396,BIO493-2025SP-S01,2025SP,COMPLETED,B,3.0
10009396,BUS370-2025SP-S01,2025SP,COMPLETED,F,0.0
10009397,ART372-2025FA-S01,2025FA,ENROLLED,,
10009397,ENG153-2025FA-S01,2025FA,ENROLLED,,
10009397,CS291-2025FA-S01,2025FA,ENROLLED,,
10009397,ENG226-2025FA-S01,2025FA,ENROLLED,,
10009397,PSYC240-2025SP-S02,2025SP,COMPLETED,B,3.0
10009397,BUS252-2025SP-S01,2025SP,COMPLETED,F,0.0
10009397,CS438-2025SP-S02,2025SP,COMPLETED,C,2.0
10009397,PSYC466-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009398,CS377-2025FA-S01,2025FA,ENROLLED,,
10009398,CHEM300-2025FA-S01,2025FA,ENROLLED,,
10009398,BIO160-2025FA-S01,2025FA,ENROLLED,,
10009398,BUS433-2025FA-S01,2025FA,ENROLLED,,
10009399,PSYC116-2025FA-S01,2025FA,ENROLLED,,
10009399,ART188-2025FA-S01,2025FA,ENROLLED,,
10009399,ENG153-2025FA-S01,2025FA,ENROLLED,,
10009399,CHEM286-2025FA-S02,2025FA,ENROLLED,,
10009400,ART152-2025FA-S01,2025FA,ENROLLED,,
10009400,CS498-2025FA-S02,2025FA,ENROLLED,,
10009400,SOC143-2025FA-S02,2025FA,ENROLLED,,
10009400,MATH422-2025FA-S01,2025FA,ENROLLED,,
10009400,PSYC240-2025SP-S02,2025SP,COMPLETED,A,4.0
10009400,CS291-2025SP-S02,2025SP,COMPLETED,A-,3.7
10009400,BIO256-2025SP-S02,2025SP,COMPLETED,B-,2.7
10009401,SOC239-2025FA-S02,2025FA,ENROLLED,,
10009401,ECON312-2025FA-S01,2025FA,ENROLLED,,
10009401,MATH442-2025FA-S03,2025FA,ENROLLED,,
10009401,STAT426-2025FA-S02,2025FA,ENROLLED,,
10009401,MATH296-2025FA-S01,2025FA,ENROLLED,,
10009402,SOC312-2025FA-S03,2025FA,ENROLLED,,
10009402,CS291-2025FA-S01,2025FA,ENROLLED,,
10009402,BUS312-2025FA-S01,2025FA,ENROLLED,,
10009402,STAT413-2025FA-S02,2025FA,ENROLLED,,
10009403,PHYS301-2025FA-S02,2025FA,ENROLLED,,
10009403,BUS392-2025FA-S01,2025FA,ENROLLED,,
10009403,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10009403,ART192-2025FA-S03,2025FA,ENROLLED,,
10009404,MATH126-2025FA-S01,2025FA,ENROLLED,,
10009404,ART123-2025FA-S01,2025FA,ENROLLED,,
10009404,BUS301-2025FA-S01,2025FA,ENROLLED,,
10009404,PHIL376-2025FA-S02,2025FA,ENROLLED,,
10009404,STAT192-2025FA-S01,2025FA,ENROLLED,,
10009405,PSYC120-2025FA-S03,2025FA,ENROLLED,,
10009405,PHYS261-2025FA-S01,2025FA,ENROLLED,,
10009405,SOC143-2025FA-S03,2025FA,ENROLLED,,
10009405,ENG153-2025FA-S01,2025FA,ENROLLED,,
10009406,STAT192-2025FA-S01,2025FA,ENROLLED,,
10009406,PSYC108-2025FA-S01,2025FA,ENROLLED,,
10009406,STAT297-2025FA-S01,2025FA,ENROLLED,,
10009406,ECON250-2025FA-S01,2025FA,ENROLLED,,
10009406,ECON145-2025FA-S01,2025FA,ENROLLED,,
10009407,BIO222-2025FA-S01,2025FA,ENROLLED,,
10009407,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10009407,BIO113-2025FA-S02,2025FA,ENROLLED,,
10009407,BUS312-2025FA-S01,2025FA,ENROLLED,,
10009407,ENG104-2025FA-S03,2025FA,ENROLLED,,
10009408,BIO160-2025FA-S01,2025FA,ENROLLED,,
10009408,ENG104-2025FA-S01,2025FA,ENROLLED,,
10009408,HIST254-2025FA-S01,2025FA,ENROLLED,,
10009408,BIO113-2025FA-S01,2025FA,ENROLLED,,
10009409,BIO447-2025FA-S01,2025FA,ENROLLED,,
10009409,SOC436-2025FA-S02,2025FA,ENROLLED,,
10009409,ENG104-2025FA-S01,2025FA,ENROLLED,,
10009409,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10009409,ENG432-2025FA-S01,2025FA,ENROLLED,,
10009410,BUS119-2025FA-S02,2025FA,ENROLLED,,
10009410,MATH126-2025FA-S01,2025FA,ENROLLED,,
10009410,MATH442-2025FA-S01,2025FA,ENROLLED,,
10009410,BUS119-2025FA-S01,2025FA,ENROLLED,,
10009410,BIO222-2025FA-S01,2025FA,ENROLLED,,
10009411,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10009411,STAT426-2025FA-S01,2025FA,ENROLLED,,
10009411,ENG432-2025FA-S02,2025FA,ENROLLED,,
10009411,MATH422-2025FA-S02,2025FA,ENROLLED,,
10009411,PHYS326-2025SP-S01,2025SP,COMPLETED,B+,3.3
10009411,HIST492-2025SP-S01,2025SP,COMPLETED,F,0.0
10009411,ECON406-2025SP-S03,2025SP,COMPLETED,B+,3.3
10009411,PHIL378-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009412,BUS106-2025FA-S02,2025FA,ENROLLED,,
10009412,ENG432-2025FA-S02,2025FA,ENROLLED,,
10009412,ART372-2025FA-S02,2025FA,ENROLLED,,
10009412,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10009413,ECON255-2025FA-S01,2025FA,ENROLLED,,
10009413,CS377-2025FA-S01,2025FA,ENROLLED,,
10009413,BUS199-2025FA-S01,2025FA,ENROLLED,,
10009413,MATH442-2025FA-S01,2025FA,ENROLLED,,
10009414,SOC143-2025FA-S02,2025FA,ENROLLED,,
10009414,BIO113-2025FA-S02,2025FA,ENROLLED,,
10009414,CHEM131-2025FA-S01,2025FA,ENROLLED,,
10009414,SOC312-2025FA-S02,2025FA,ENROLLED,,
10009415,BUS199-2025FA-S01,2025FA,ENROLLED,,
10009415,PHYS250-2025FA-S01,2025FA,ENROLLED,,
10009415,MATH126-2025FA-S01,2025FA,ENROLLED,,
10009415,STAT297-2025FA-S01,2025FA,ENROLLED,,
10009415,SOC488-2025SP-S01,2025SP,COMPLETED,B+,3.3
10009415,BUS199-2025SP-S01,2025SP,COMPLETED,C+,2.3
10009415,PHIL376-2025SP-S02,2025SP,COMPLETED,B,3.0
10009415,PHIL241-2025SP-S02,2025SP,COMPLETED,A-,3.7
10009416,ECON406-2025FA-S01,2025FA,ENROLLED,,
10009416,ART316-2025FA-S01,2025FA,ENROLLED,,
10009416,CHEM442-2025FA-S02,2025FA,ENROLLED,,
10009416,ART192-2025FA-S01,2025FA,ENROLLED,,
10009417,ENG153-2025FA-S02,2025FA,ENROLLED,,
10009417,PHYS301-2025FA-S01,2025FA,ENROLLED,,
10009417,BUS301-2025FA-S01,2025FA,ENROLLED,,
10009417,ENG432-2025FA-S01,2025FA,ENROLLED,,
10009418,PHYS326-2025FA-S01,2025FA,ENROLLED,,
10009418,STAT192-2025FA-S01,2025FA,ENROLLED,,
10009418,SOC143-2025FA-S02,2025FA,ENROLLED,,
10009418,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10009418,BIO222-2025FA-S02,2025FA,ENROLLED,,
10009418,BIO160-2025SP-S02,2025SP,COMPLETED,B,3.0
10009418,CS342-2025SP-S01,2025SP,COMPLETED,A-,3.7
10009418,PHIL104-2025SP-S01,2025SP,COMPLETED,D,1.0
10009418,HIST254-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009419,BIO113-2025FA-S02,2025FA,ENROLLED,,
10009419,CS320-2025FA-S01,2025FA,ENROLLED,,
10009419,ART152-2025FA-S01,2025FA,ENROLLED,,
10009419,STAT192-2025FA-S01,2025FA,ENROLLED,,
10009419,SOC143-2025FA-S03,2025FA,ENROLLED,,
10009420,ART316-2025FA-S01,2025FA,ENROLLED,,
10009420,STAT426-2025FA-S02,2025FA,ENROLLED,,
10009420,PHYS261-2025FA-S01,2025FA,ENROLLED,,
10009420,BUS199-2025FA-S01,2025FA,ENROLLED,,
10009420,SOC495-2025FA-S01,2025FA,ENROLLED,,
10009421,CHEM442-2025FA-S02,2025FA,ENROLLED,,
10009421,HIST344-2025FA-S01,2025FA,ENROLLED,,
10009421,CHEM131-2025FA-S01,2025FA,ENROLLED,,
10009421,SOC312-2025FA-S02,2025FA,ENROLLED,,
10009421,STAT413-2025FA-S01,2025FA,ENROLLED,,
10009421,CHEM181-2025SP-S02,2025SP,COMPLETED,A,4.0
10009421,PHYS301-2025SP-S01,2025SP,COMPLETED,B,3.0
10009421,PSYC240-2025SP-S02,2025SP,COMPLETED,C+,2.3
10009422,BIO256-2025FA-S01,2025FA,ENROLLED,,
10009422,BIO447-2025FA-S01,2025FA,ENROLLED,,
10009422,ENG432-2025FA-S01,2025FA,ENROLLED,,
10009422,BUS301-2025FA-S02,2025FA,ENROLLED,,
10009422,PHIL104-2025SP-S01,2025SP,COMPLETED,A,4.0
10009422,PHIL241-2025SP-S01,2025SP,COMPLETED,B-,2.7
10009422,CS438-2025SP-S02,2025SP,COMPLETED,D,1.0
10009423,PHYS250-2025FA-S01,2025FA,ENROLLED,,
10009423,MATH296-2025FA-S01,2025FA,ENROLLED,,
10009423,CHEM300-2025FA-S01,2025FA,ENROLLED,,
10009423,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10009423,PSYC108-2025SP-S01,2025SP,COMPLETED,A-,3.7
10009423,CS438-2025SP-S02,2025SP,COMPLETED,C,2.0
10009423,ECON115-2025SP-S01,2025SP,COMPLETED,B+,3.3
10009424,ART123-2025FA-S01,2025FA,ENROLLED,,
10009424,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10009424,MATH442-2025FA-S02,2025FA,ENROLLED,,
10009424,ECON250-2025FA-S01,2025FA,ENROLLED,,
10009425,BIO222-2025FA-S01,2025FA,ENROLLED,,
