award_id,student_id,term_id,aid_type,amount,disbursed_dt
AWD0007471,10009642,2025FA,Scholarship,3214,2025-08-20
AWD0007472,10009643,2025FA,Grant,3479,2025-08-20
AWD0007473,10009643,2025SP,Grant,3225,2025-01-10
AWD0007474,10009644,2025FA,Loan,1780,2025-08-20
AWD0007475,10009644,2025SP,Loan,684,2025-01-10
AWD0007476,10009645,2025FA,Loan,3340,2025-08-20
AWD0007477,10009646,2025FA,Grant,2723,2025-08-20
AWD0007478,10009646,2025SP,Loan,1256,2025-01-10
AWD0007479,10009648,2025FA,Scholarship,1048,2025-08-20
AWD0007480,10009649,2025FA,Scholarship,1110,2025-08-20
AWD0007481,10009650,2025SP,Loan,773,2025-01-10
AWD0007482,10009652,2025FA,Grant,1018,2025-08-20
AWD0007483,10009654,2025SP,Grant,1112,2025-01-10
AWD0007484,10009656,2025FA,Loan,1522,2025-08-20
AWD0007485,10009657,2025FA,Loan,2377,2025-08-20
AWD0007486,10009658,2025FA,Scholarship,3251,2025-08-20
AWD0007487,10009659,2025FA,Scholarship,1912,2025-08-20
AWD0007488,10009661,2025FA,Scholarship,2668,2025-08-20
AWD0007489,10009662,2025FA,Grant,973,2025-08-20
AWD0007490,10009663,2025FA,Loan,2497,2025-08-20
AWD0007491,10009668,2025FA,Grant,2180,2025-08-20
AWD0007492,10009668,2025SP,Scholarship,711,2025-01-10
AWD0007493,10009669,2025FA,Loan,1068,2025-08-20
AWD0007494,10009669,2025SP,Grant,1152,2025-01-10
AWD0007495,10009671,2025FA,Scholarship,1246,2025-08-20
AWD0007496,10009672,2025FA,Loan,1964,2025-08-20
AWD0007497,10009677,2025FA,Grant,2179,2025-08-20
AWD0007498,10009678,2025FA,Loan,2177,2025-08-20
AWD0007499,10009680,2025FA,Scholarship,912,2025-08-20
AWD0007500,10009680,2025SP,Grant,2275,2025-01-10
AWD0007501,10009681,2025FA,Grant,1269,2025-08-20
AWD0007502,10009684,2025FA,Scholarship,924,2025-08-20
AWD0007503,10009686,2025FA,Loan,1523,2025-08-20
AWD0007504,10009687,2025FA,Loan,2841,2025-08-20
AWD0007505,10009688,2025SP,Scholarship,928,2025-01-10
AWD0007506,10009690,2025FA,Loan,2930,2025-08-20
AWD0007507,10009691,2025FA,Scholarship,1513,2025-08-20
AWD0007508,10009692,2025FA,Grant,2041,2025-08-20
AWD0007509,10009694,2025FA,Loan,1620,2025-08-20
AWD0007510,10009694,2025SP,Grant,3491,2025-01-10
AWD0007511,10009696,2025SP,Scholarship,2514,2025-01-10
AWD0007512,10009697,2025FA,Loan,1644,2025-08-20
AWD0007513,10009698,2025FA,Grant,2115,2025-08-20
AWD0007514,10009698,2025SP,Scholarship,1843,2025-01-10
AWD0007515,10009699,2025FA,Loan,1264,2025-08-20
AWD0007516,10009701,2025SP,Scholarship,2407,2025-01-10
AWD0007517,10009702,2025SP,Grant,1481,2025-01-10
AWD0007518,10009703,2025SP,Scholarship,3495,2025-01-10
AWD0007519,10009705,2025FA,Loan,2215,2025-08-20
AWD0007520,10009706,2025FA,Scholarship,3456,2025-08-20
AWD0007521,10009708,2025FA,Grant,2178,2025-08-20
AWD0007522,10009709,2025FA,Loan,1452,2025-08-20
AWD0007523,10009710,2025SP,Loan,3380,2025-01-10
AWD0007524,10009711,2025FA,Grant,2439,2025-08-20
AWD0007525,10009714,2025FA,Scholarship,1144,2025-08-20
AWD0007526,10009714,2025SP,Grant,1164,2025-01-10
AWD0007527,10009715,2025FA,Loan,2076,2025-08-20
AWD0007528,10009716,2025FA,Loan,989,2025-08-20
AWD0007529,10009716,2025SP,Grant,965,2025-01-10
AWD0007530,10009718,2025FA,Grant,3241,2025-08-20
AWD0007531,10009719,2025FA,Grant,842,2025-08-20
AWD0007532,10009722,2025SP,Grant,1708,2025-01-10
AWD0007533,10009723,2025FA,Loan,3339,2025-08-20
AWD0007534,10009725,2025FA,Scholarship,691,2025-08-20
AWD0007535,10009728,2025FA,Grant,666,2025-08-20
AWD0007536,10009730,2025FA,Scholarship,753,2025-08-20
AWD0007537,10009731,2025FA,Grant,743,2025-08-20
AWD0007538,10009732,2025FA,Loan,2976,2025-08-20
AWD0007539,10009733,2025FA,Grant,996,2025-08-20
AWD0007540,10009734,2025FA,Loan,913,2025-08-20
AWD0007541,10009734,2025SP,Grant,3246,2025-01-10
AWD0007542,10009735,2025SP,Scholarship,2058,2025-01-10
AWD0007543,10009736,2025FA,Grant,1825,2025-08-20
AWD0007544,10009739,2025FA,Grant,2103,2025-08-20
AWD0007545,10009741,2025FA,Loan,3193,2025-08-20
AWD0007546,10009742,2025FA,Grant,1252,2025-08-20
AWD0007547,10009743,2025FA,Scholarship,2415,2025-08-20
AWD0007548,10009743,2025SP,Scholarship,3039,2025-01-10
AWD0007549,10009744,2025FA,Grant,2661,2025-08-20
AWD0007550,10009745,2025FA,Grant,1953,2025-08-20
AWD0007551,10009746,2025FA,Scholarship,1412,2025-08-20
AWD0007552,10009748,2025FA,Grant,1951,2025-08-20
AWD0007553,10009749,2025FA,Loan,2630,2025-08-20
AWD0007554,10009750,2025FA,Loan,1625,2025-08-20
AWD0007555,10009751,2025FA,Loan,2148,2025-08-20
AWD0007556,10009751,2025SP,Loan,2622,2025-01-10
AWD0007557,10009753,2025FA,Scholarship,1672,2025-08-20
AWD0007558,10009754,2025FA,Grant,959,2025-08-20
AWD0007559,10009754,2025SP,Grant,3254,2025-01-10
AWD0007560,10009757,2025FA,Grant,3027,2025-08-20
AWD0007561,10009757,2025SP,Grant,3011,2025-01-10
AWD0007562,10009758,2025FA,Scholarship,2883,2025-08-20
AWD0007563,10009759,2025FA,Scholarship,2600,2025-08-20
AWD0007564,10009760,2025FA,Scholarship,2233,2025-08-20
AWD0007565,10009761,2025FA,Grant,712,2025-08-20
AWD0007566,10009761,2025SP,Loan,2470,2025-01-10
AWD0007567,10009763,2025FA,Grant,1309,2025-08-20
AWD0007568,10009765,2025FA,Grant,3457,2025-08-20
AWD0007569,10009770,2025SP,Scholarship,1443,2025-01-10
AWD0007570,10009771,2025FA,Loan,1941,2025-08-20
AWD0007571,10009771,2025SP,Loan,828,2025-01-10
AWD0007572,10009772,2025FA,Grant,1996,2025-08-20
AWD0007573,10009772,2025SP,Loan,1965,2025-01-10
AWD0007574,10009773,2025FA,Grant,1182,2025-08-20
AWD0007575,10009774,2025FA,Loan,3463,2025-08-20
AWD0007576,10009776,2025FA,Loan,2065,2025-08-20
AWD0007577,10009779,2025SP,Scholarship,1715,2025-01-10
AWD0007578,10009780,2025FA,Loan,2811,2025-08-20
AWD0007579,10009783,2025FA,Grant,1225,2025-08-20
AWD0007580,10009784,2025FA,Scholarship,2028,2025-08-20
AWD0007581,10009784,2025SP,Loan,2792,2025-01-10
AWD0007582,10009786,2025FA,Loan,2634,2025-08-20
AWD0007583,10009786,2025SP,Scholarship,1702,2025-01-10
AWD0007584,10009788,2025FA,Scholarship,3216,2025-08-20
AWD0007585,10009788,2025SP,Scholarship,1717,2025-01-10
AWD0007586,10009789,2025FA,Loan,2198,2025-08-20
AWD0007587,10009790,2025SP,Scholarship,3013,2025-01-10
AWD0007588,10009794,2025FA,Scholarship,1294,2025-08-20
AWD0007589,10009798,2025FA,Scholarship,3215,2025-08-20
AWD0007590,10009798,2025SP,Scholarship,2706,2025-01-10
AWD0007591,10009800,2025FA,Grant,1739,2025-08-20
AWD0007592,10009801,2025FA,Scholarship,1151,2025-08-20
AWD0007593,10009802,2025SP,Loan,2957,2025-01-10
AWD0007594,10009804,2025FA,Grant,2059,2025-08-20
AWD0007595,10009806,2025FA,Scholarship,3207,2025-08-20
AWD0007596,10009808,2025FA,Loan,2832,2025-08-20
AWD0007597,10009809,2025FA,Grant,814,2025-08-20
AWD0007598,10009810,2025FA,Scholarship,2945,2025-08-20
AWD0007599,10009810,2025SP,Loan,601,2025-01-10
AWD0007600,10009811,2025FA,Grant,783,2025-08-20
AWD0007601,10009813,2025FA,Scholarship,3129,2025-08-20
AWD0007602,10009814,2025FA,Grant,2527,2025-08-20
AWD0007603,10009815,2025FA,Scholarship,974,2025-08-20
AWD0007604,10009816,2025FA,Loan,2006,2025-08-20
AWD0007605,10009816,2025SP,Loan,2296,2025-01-10
AWD0007606,10009818,2025FA,Grant,3255,2025-08-20
AWD0007607,10009819,2025FA,Grant,1594,2025-08-20
AWD0007608,10009820,2025FA,Scholarship,3129,2025-08-20
AWD0007609,10009823,2025FA,Loan,1984,2025-08-20
AWD0007610,10009825,2025FA,Loan,528,2025-08-20
AWD0007611,10009826,2025SP,Grant,3103,2025-01-10
AWD0007612,10009827,2025FA,Grant,1199,2025-08-20
AWD0007613,10009830,2025FA,Grant,3337,2025-08-20
AWD0007614,10009831,2025FA,Grant,906,2025-08-20
AWD0007615,10009831,2025SP,Scholarship,2615,2025-01-10
AWD0007616,10009832,2025FA,Scholarship,3338,2025-08-20
AWD0007617,10009833,2025FA,Scholarship,1967,2025-08-20
AWD0007618,10009834,2025SP,Loan,3010,2025-01-10
AWD0007619,10009835,2025FA,Loan,656,2025-08-20
AWD0007620,10009835,2025SP,Loan,3211,2025-01-10
AWD0007621,10009837,2025FA,Grant,751,2025-08-20
AWD0007622,10009838,2025FA,Loan,2521,2025-08-20
AWD0007623,10009839,2025FA,Scholarship,1022,2025-08-20
AWD0007624,10009839,2025SP,Grant,2156,2025-01-10
AWD0007625,10009840,2025FA,Scholarship,1769,2025-08-20
AWD0007626,10009841,2025SP,Scholarship,3158,2025-01-10
AWD0007627,10009843,2025SP,Loan,2443,2025-01-10
AWD0007628,10009847,2025FA,Grant,2604,2025-08-20
AWD0007629,10009847,2025SP,Loan,1893,2025-01-10
AWD0007630,10009848,2025FA,Grant,835,2025-08-20
AWD0007631,10009848,2025SP,Scholarship,2435,2025-01-10
AWD0007632,10009849,2025FA,Loan,2178,2025-08-20
AWD0007633,10009849,2025SP,Scholarship,2222,2025-01-10
AWD0007634,10009851,2025SP,Grant,1843,2025-01-10
AWD0007635,10009852,2025FA,Grant,2023,2025-08-20
AWD0007636,10009852,2025SP,Grant,2553,2025-01-10
AWD0007637,10009853,2025FA,Grant,2555,2025-08-20
AWD0007638,10009854,2025FA,Loan,3386,2025-08-20
AWD0007639,10009855,2025SP,Scholarship,2926,2025-01-10
AWD0007640,10009856,2025SP,Grant,919,2025-01-10
AWD0007641,10009857,2025SP,Grant,2433,2025-01-10
AWD0007642,10009859,2025FA,Scholarship,3125,2025-08-20
AWD0007643,10009860,2025FA,Grant,2771,2025-08-20
AWD0007644,10009861,2025FA,Loan,912,2025-08-20
AWD0007645,10009862,2025FA,Grant,2950,2025-08-20
AWD0007646,10009866,2025FA,Loan,1061,2025-08-20
AWD0007647,10009867,2025FA,Grant,2380,2025-08-20
AWD0007648,10009869,2025SP,Loan,3114,2025-01-10
AWD0007649,10009871,2025FA,Loan,746,2025-08-20
AWD0007650,10009873,2025FA,Grant,1320,2025-08-20
AWD0007651,10009874,2025FA,Loan,2041,2025-08-20
AWD0007652,10009874,2025SP,Grant,2264,2025-01-10
AWD0007653,10009875,2025FA,Loan,1305,2025-08-20
AWD0007654,10009875,2025SP,Loan,2976,2025-01-10
AWD0007655,10009876,2025FA,Grant,2148,2025-08-20
AWD0007656,10009878,2025FA,Scholarship,1076,2025-08-20
AWD0007657,10009878,2025SP,Loan,1067,2025-01-10
AWD0007658,10009880,2025FA,Loan,1295,2025-08-20
AWD0007659,10009881,2025FA,Grant,613,2025-08-20
AWD0007660,10009882,2025FA,Loan,3109,2025-08-20
AWD0007661,10009883,2025FA,Loan,2774,2025-08-20
AWD0007662,10009887,2025FA,Scholarship,916,2025-08-20
AWD0007663,10009888,2025FA,Scholarship,3168,2025-08-20
AWD0007664,10009890,2025FA,Grant,627,2025-08-20
AWD0007665,10009891,2025FA,Loan,3159,2025-08-20
AWD0007666,10009892,2025FA,Grant,3346,2025-08-20
AWD0007667,10009892,2025SP,Scholarship,1143,2025-01-10
AWD0007668,10009893,2025SP,Loan,3480,2025-01-10
AWD0007669,10009895,2025FA,Loan,1855,2025-08-20
AWD0007670,10009895,2025SP,Scholarship,1311,2025-01-10
AWD0007671,10009896,2025FA,Grant,1462,2025-08-20
AWD0007672,10009897,2025FA,Scholarship,2403,2025-08-20
AWD0007673,10009898,2025FA,Scholarship,1028,2025-08-20
AWD0007674,10009899,2025FA,Scholarship,3486,2025-08-20
AWD0007675,10009900,2025FA,Scholarship,977,2025-08-20
AWD0007676,10009901,2025FA,Scholarship,590,2025-08-20
AWD0007677,10009902,2025FA,Loan,2347,2025-08-20
AWD0007678,10009904,2025FA,Loan,742,2025-08-20
AWD0007679,10009904,2025SP,Grant,1981,2025-01-10
AWD0007680,10009905,2025FA,Grant,3141,2025-08-20
AWD0007681,10009905,2025SP,Scholarship,1735,2025-01-10
AWD0007682,10009906,2025FA,Scholarship,1667,2025-08-20
AWD0007683,10009907,2025SP,Scholarship,2951,2025-01-10
AWD0007684,10009908,2025FA,Scholarship,1309,2025-08-20
AWD0007685,10009909,2025SP,Scholarship,1777,2025-01-10
AWD0007686,10009910,2025FA,Scholarship,1021,2025-08-20
AWD0007687,10009910,2025SP,Loan,1889,2025-01-10
AWD0007688,10009911,2025FA,Grant,1223,2025-08-20
AWD0007689,10009911,2025SP,Scholarship,2376,2025-01-10
AWD0007690,10009912,2025FA,Scholarship,1617,2025-08-20
AWD0007691,10009912,2025SP,Loan,3218,2025-01-10
AWD0007692,10009914,2025FA,Loan,1693,2025-08-20
AWD0007693,10009914,2025SP,Scholarship,1588,2025-01-10
AWD0007694,10009915,2025SP,Loan,573,2025-01-10
AWD0007695,10009917,2025FA,Scholarship,2917,2025-08-20
AWD0007696,10009918,2025SP,Loan,1751,2025-01-10
AWD0007697,10009919,2025FA,Loan,2651,2025-08-20
AWD0007698,10009923,2025FA,Grant,990,2025-08-20
AWD0007699,10009924,2025FA,Grant,3115,2025-08-20
AWD0007700,10009925,2025FA,Grant,2836,2025-08-20
AWD0007701,10009925,2025SP,Scholarship,2598,2025-01-10
AWD0007702,10009926,2025FA,Scholarship,3037,2025-08-20
AWD0007703,10009927,2025FA,Loan,3458,2025-08-20
AWD0007704,10009927,2025SP,Scholarship,1940,2025-01-10
AWD0007705,10009928,2025FA,Grant,2170,2025-08-20
AWD0007706,10009930,2025FA,Loan,873,2025-08-20
AWD0007707,10009931,2025FA,Scholarship,899,2025-08-20
AWD0007708,10009932,2025FA,Grant,512,2025-08-20
AWD0007709,10009933,2025FA,Grant,3311,2025-08-20
AWD0007710,10009934,2025FA,Grant,714,2025-08-20
AWD0007711,10009935,2025FA,Loan,1716,2025-08-20
AWD0007712,10009935,2025SP,Scholarship,2196,2025-01-10
AWD0007713,10009940,2025FA,Loan,2050,2025-08-20
AWD0007714,10009943,2025FA,Scholarship,2997,2025-08-20
AWD0007715,10009945,2025FA,Scholarship,2558,2025-08-20
AWD0007716,10009945,2025SP,Scholarship,1168,2025-01-10
AWD0007717,10009947,2025FA,Grant,3013,2025-08-20
AWD0007718,10009948,2025FA,Loan,1937,2025-08-20
AWD0007719,10009949,2025FA,Scholarship,3087,2025-08-20
AWD0007720,10009950,2025FA,Grant,2287,2025-08-20
AWD0007721,10009952,2025FA,Scholarship,1732,2025-08-20
AWD0007722,10009953,2025FA,Loan,571,2025-08-20
AWD0007723,10009953,2025SP,Loan,3154,2025-01-10
AWD0007724,10009954,2025FA,Grant,3107,2025-08-20
AWD0007725,10009956,2025FA,Scholarship,1230,2025-08-20
AWD0007726,10009957,2025FA,Grant,3345,2025-08-20
AWD0007727,10009960,2025FA,Scholarship,1475,2025-08-20
AWD0007728,10009961,2025FA,Scholarship,1921,2025-08-20
AWD0007729,10009963,2025FA,Scholarship,1203,2025-08-20
AWD0007730,10009964,2025FA,Scholarship,3077,2025-08-20
AWD0007731,10009965,2025FA,Loan,1718,2025-08-20
AWD0007732,10009966,2025SP,Grant,2952,2025-01-10
AWD0007733,10009968,2025FA,Scholarship,1982,2025-08-20
AWD0007734,10009969,2025FA,Scholarship,1746,2025-08-20
AWD0007735,10009970,2025FA,Scholarship,1176,2025-08-20
AWD0007736,10009971,2025FA,Scholarship,625,2025-08-20
AWD0007737,10009973,2025FA,Loan,2929,2025-08-20
AWD0007738,10009974,2025FA,Loan,769,2025-08-20
AWD0007739,10009976,2025FA,Grant,3445,2025-08-20
AWD0007740,10009976,2025SP,Scholarship,2858,2025-01-10
AWD0007741,10009977,2025FA,Grant,3019,2025-08-20
AWD0007742,10009978,2025FA,Loan,3243,2025-08-20
AWD0007743,10009983,2025FA,Grant,3351,2025-08-20
AWD0007744,10009986,2025FA,Loan,1115,2025-08-20
AWD0007745,10009987,2025FA,Loan,1099,2025-08-20
AWD0007746,10009993,2025FA,Loan,2364,2025-08-20
AWD0007747,10009993,2025SP,Loan,2524,2025-01-10
AWD0007748,10009995,2025SP,Grant,1345,2025-01-10
AWD0007749,10009996,2025FA,Scholarship,3096,2025-08-20
AWD0007750,10009996,2025SP,Grant,3068,2025-01-10
AWD0007751,10009997,2025FA,Grant,2433,2025-08-20
AWD0007752,10009999,2025FA,Scholarship,1996,2025-08-20
AWD0007753,10009999,2025SP,Loan,2985,2025-01-10
AWD0007754,10010000,2025FA,Grant,1200,2025-08-20
AWD0007755,10010000,2025SP,Grant,3286,2025-01-10
AWD0007756,10010001,2025SP,Grant,591,2025-01-10
AWD0007757,10010002,2025FA,Grant,2623,2025-08-20
AWD0007758,10010004,2025SP,Grant,1424,2025-01-10
AWD0007759,10010005,2025FA,Scholarship,3327,2025-08-20
AWD0007760,10010005,2025SP,Grant,2364,2025-01-10
AWD0007761,10010006,2025FA,Loan,3347,2025-08-20
AWD0007762,10010006,2025SP,Loan,2426,2025-01-10
AWD0007763,10010007,2025FA,Loan,1820,2025-08-20
AWD0007764,10010008,2025FA,Scholarship,2490,2025-08-20
AWD0007765,10010008,2025SP,Loan,3344,2025-01-10
AWD0007766,10010009,2025SP,Grant,2193,2025-01-10
AWD0007767,10010010,2025FA,Scholarship,920,2025-08-20
AWD0007768,10010012,2025FA,Grant,1773,2025-08-20
AWD0007769,10010014,2025FA,Loan,3209,2025-08-20
AWD0007770,10010015,2025FA,Grant,1791,2025-08-20
AWD0007771,10010016,2025SP,Grant,2957,2025-01-10
AWD0007772,10010017,2025SP,Loan,850,2025-01-10
AWD0007773,10010019,2025FA,Loan,2072,2025-08-20
AWD0007774,10010019,2025SP,Loan,3111,2025-01-10
AWD0007775,10010020,2025FA,Loan,1998,2025-08-20
AWD0007776,10010024,2025FA,Scholarship,642,2025-08-20
AWD0007777,10010025,2025FA,Loan,509,2025-08-20
AWD0007778,10010027,2025FA,Scholarship,1394,2025-08-20
AWD0007779,10010028,2025FA,Loan,1130,2025-08-20
AWD0007780,10010030,2025FA,Loan,907,2025-08-20
AWD0007781,10010030,2025SP,Scholarship,1231,2025-01-10
AWD0007782,10010032,2025FA,Scholarship,3244,2025-08-20
AWD0007783,10010033,2025FA,Grant,3025,2025-08-20
AWD0007784,10010034,2025FA,Grant,1347,2025-08-20
AWD0007785,10010035,2025FA,Scholarship,3403,2025-08-20
AWD0007786,10010036,2025FA,Scholarship,2305,2025-08-20
AWD0007787,10010038,2025FA,Grant,2205,2025-08-20
AWD0007788,10010038,2025SP,Loan,1639,2025-01-10
AWD0007789,10010039,2025SP,Grant,1456,2025-01-10
AWD0007790,10010040,2025FA,Loan,3280,2025-08-20
AWD0007791,10010041,2025FA,Loan,1860,2025-08-20
AWD0007792,10010041,2025SP,Grant,743,2025-01-10
AWD0007793,10010042,2025FA,Grant,1038,2025-08-20
AWD0007794,10010045,2025FA,Scholarship,2191,2025-08-20
AWD0007795,10010046,2025FA,Loan,1314,2025-08-20
AWD0007796,10010049,2025FA,Loan,2197,2025-08-20
AWD0007797,10010050,2025FA,Loan,993,2025-08-20
AWD0007798,10010052,2025SP,Loan,1012,2025-01-10
AWD0007799,10010054,2025FA,Grant,582,2025-08-20
AWD0007800,10010055,2025FA,Loan,733,2025-08-20
AWD0007801,10010056,2025FA,Scholarship,1606,2025-08-20
AWD0007802,10010056,2025SP,Grant,1612,2025-01-10
AWD0007803,10010057,2025SP,Scholarship,1818,2025-01-10
AWD0007804,10010060,2025FA,Grant,1853,2025-08-20
AWD0007805,10010061,2025FA,Scholarship,2522,2025-08-20
AWD0007806,10010063,2025FA,Grant,2810,2025-08-20
AWD0007807,10010064,2025FA,Scholarship,735,2025-08-20
AWD0007808,10010065,2025FA,Loan,2710,2025-08-20
AWD0007809,10010066,2025FA,Grant,871,2025-08-20
AWD0007810,10010067,2025FA,Scholarship,2739,2025-08-20
AWD0007811,10010070,2025FA,Loan,1095,2025-08-20
AWD0007812,10010071,2025FA,Scholarship,2489,2025-08-20
AWD0007813,10010073,2025FA,Scholarship,2357,2025-08-20
AWD0007814,10010074,2025FA,Scholarship,2070,2025-08-20
AWD0007815,10010075,2025FA,Loan,3438,2025-08-20
AWD0007816,10010081,2025FA,Loan,627,2025-08-20
AWD0007817,10010082,2025FA,Loan,2643,2025-08-20
AWD0007818,10010083,2025FA,Scholarship,2178,2025-08-20
AWD0007819,10010084,2025FA,Scholarship,1874,2025-08-20
AWD0007820,10010085,2025FA,Scholarship,1903,2025-08-20
AWD0007821,10010085,2025SP,Grant,618,2025-01-10
AWD0007822,10010087,2025SP,Grant,1606,2025-01-10
AWD0007823,10010088,2025FA,Loan,728,2025-08-20
AWD0007824,10010091,2025FA,Loan,1181,2025-08-20
AWD0007825,10010092,2025FA,Loan,3329,2025-08-20
AWD0007826,10010094,2025FA,Scholarship,899,2025-08-20
AWD0007827,10010096,2025FA,Loan,2838,2025-08-20
AWD0007828,10010099,2025FA,Scholarship,3279,2025-08-20
AWD0007829,10010099,2025SP,Grant,853,2025-01-10
AWD0007830,10010100,2025FA,Scholarship,1612,2025-08-20
AWD0007831,10010103,2025FA,Scholarship,2033,2025-08-20
AWD0007832,10010103,2025SP,Grant,3271,2025-01-10
AWD0007833,10010106,2025FA,Loan,1565,2025-08-20
AWD0007834,10010106,2025SP,Scholarship,3097,2025-01-10
AWD0007835,10010109,2025FA,Loan,3343,2025-08-20
AWD0007836,10010111,2025FA,Grant,1091,2025-08-20
AWD0007837,10010111,2025SP,Grant,1278,2025-01-10
AWD0007838,10010112,2025FA,Loan,1657,2025-08-20
AWD0007839,10010114,2025SP,Grant,2997,2025-01-10
AWD0007840,10010117,2025FA,Grant,1739,2025-08-20
AWD0007841,10010118,2025FA,Loan,721,2025-08-20
AWD0007842,10010120,2025FA,Grant,1053,2025-08-20
AWD0007843,10010121,2025FA,Loan,610,2025-08-20
AWD0007844,10010122,2025SP,Loan,785,2025-01-10
AWD0007845,10010124,2025FA,Grant,915,2025-08-20
AWD0007846,10010124,2025SP,Loan,565,2025-01-10
AWD0007847,10010125,2025FA,Scholarship,2978,2025-08-20
AWD0007848,10010125,2025SP,Grant,2653,2025-01-10
AWD0007849,10010128,2025SP,Scholarship,2388,2025-01-10
AWD0007850,10010129,2025FA,Grant,3105,2025-08-20
AWD0007851,10010130,2025FA,Grant,1865,2025-08-20
AWD0007852,10010134,2025FA,Scholarship,2355,2025-08-20
AWD0007853,10010136,2025SP,Scholarship,1149,2025-01-10
AWD0007854,10010137,2025FA,Scholarship,1139,2025-08-20
AWD0007855,10010138,2025FA,Scholarship,2777,2025-08-20
AWD0007856,10010139,2025FA,Grant,621,2025-08-20
AWD0007857,10010140,2025FA,Loan,1458,2025-08-20
AWD0007858,10010140,2025SP,Loan,2509,2025-01-10
AWD0007859,10010141,2025FA,Grant,1236,2025-08-20
AWD0007860,10010141,2025SP,Grant,2682,2025-01-10
AWD0007861,10010142,2025FA,Grant,2159,2025-08-20
AWD0007862,10010143,2025FA,Scholarship,3149,2025-08-20
AWD0007863,10010146,2025FA,Loan,659,2025-08-20
AWD0007864,10010146,2025SP,Loan,833,2025-01-10
AWD0007865,10010149,2025FA,Grant,794,2025-08-20
AWD0007866,10010151,2025SP,Loan,1921,2025-01-10
AWD0007867,10010152,2025FA,Scholarship,1561,2025-08-20
AWD0007868,10010155,2025FA,Grant,1753,2025-08-20
AWD0007869,10010157,2025FA,Loan,1753,2025-08-20
AWD0007870,10010157,2025SP,Loan,1990,2025-01-10
AWD0007871,10010160,2025FA,Scholarship,2598,2025-08-20
AWD0007872,10010160,2025SP,Scholarship,2899,2025-01-10
AWD0007873,10010161,2025FA,Scholarship,2602,2025-08-20
AWD0007874,10010161,2025SP,Loan,2385,2025-01-10
AWD0007875,10010162,2025FA,Grant,3062,2025-08-20
AWD0007876,10010163,2025FA,Grant,538,2025-08-20
AWD0007877,10010165,2025FA,Loan,1783,2025-08-20
AWD0007878,10010165,2025SP,Loan,3282,2025-01-10
AWD0007879,10010168,2025FA,Scholarship,2333,2025-08-20
AWD0007880,10010172,2025FA,Loan,3097,2025-08-20
AWD0007881,10010173,2025FA,Loan,630,2025-08-20
AWD0007882,10010174,2025FA,Loan,3489,2025-08-20
AWD0007883,10010176,2025FA,Grant,2613,2025-08-20
AWD0007884,10010177,2025FA,Loan,2145,2025-08-20
AWD0007885,10010177,2025SP,Loan,1945,2025-01-10
AWD0007886,10010181,2025FA,Grant,1787,2025-08-20
AWD0007887,10010182,2025SP,Loan,2104,2025-01-10
AWD0007888,10010184,2025FA,Scholarship,3094,2025-08-20
