note_id,student_id,advisor_id,note_dt,category,risk_flag
NOTE0005789,10009905,ADV014,2025-02-19,Financial,0
NOTE0005790,10009905,ADV050,2025-03-22,Wellness,0
NOTE0005791,10009907,ADV048,2025-03-03,Wellness,0
NOTE0005792,10009909,ADV016,2025-09-27,Academic,0
NOTE0005793,10009910,ADV007,2025-03-14,Academic,1
NOTE0005794,10009911,ADV012,2025-03-01,Career,1
NOTE0005795,10009913,ADV004,2025-09-15,Wellness,1
NOTE0005796,10009913,ADV027,2025-10-11,Academic,0
NOTE0005797,10009914,ADV008,2025-03-05,Academic,0
NOTE0005798,10009914,ADV013,2025-09-01,Financial,0
NOTE0005799,10009917,ADV044,2025-10-09,Academic,1
NOTE0005800,10009917,ADV001,2025-10-06,Financial,0
NOTE0005801,10009918,ADV011,2025-10-28,Financial,1
NOTE0005802,10009919,ADV038,2025-09-28,Financial,0
NOTE0005803,10009923,ADV002,2025-09-19,Financial,0
NOTE0005804,10009925,ADV014,2025-09-03,Career,1
NOTE0005805,10009926,ADV047,2025-03-26,Academic,0
NOTE0005806,10009928,ADV014,2025-09-26,Career,0
NOTE0005807,10009929,ADV004,2025-09-12,Career,1
NOTE0005808,10009932,ADV041,2025-09-27,Wellness,0
NOTE0005809,10009932,ADV027,2025-10-20,Financial,0
NOTE0005810,10009934,ADV014,2025-02-08,Financial,0
NOTE0005811,10009935,ADV011,2025-10-24,Wellness,1
NOTE0005812,10009936,ADV017,2025-09-03,Financial,1
NOTE0005813,10009937,ADV044,2025-02-07,Wellness,0
NOTE0005814,10009937,ADV014,2025-10-24,Career,0
NOTE0005815,10009937,ADV027,2025-03-06,Financial,1
NOTE0005816,10009939,ADV017,2025-02-22,Academic,0
NOTE0005817,10009940,ADV015,2025-10-22,Financial,0
NOTE0005818,10009940,ADV021,2025-09-17,Career,1
NOTE0005819,10009941,ADV038,2025-09-03,Career,0
NOTE0005820,10009942,ADV038,2025-02-07,Wellness,0
NOTE0005821,10009942,ADV024,2025-09-09,Academic,0
NOTE0005822,10009945,ADV028,2025-02-01,Academic,0
NOTE0005823,10009947,ADV007,2025-02-08,Financial,0
NOTE0005824,10009947,ADV019,2025-10-11,Wellness,0
NOTE0005825,10009947,ADV016,2025-02-11,Financial,1
NOTE0005826,10009948,ADV023,2025-03-25,Career,0
NOTE0005827,10009950,ADV022,2025-03-25,Financial,1
NOTE0005828,10009954,ADV029,2025-02-06,Academic,0
NOTE0005829,10009954,ADV041,2025-10-27,Academic,0
NOTE0005830,10009956,ADV046,2025-10-23,Career,1
NOTE0005831,10009962,ADV032,2025-09-03,Career,0
NOTE0005832,10009963,ADV037,2025-03-11,Wellness,0
NOTE0005833,10009963,ADV029,2025-02-07,Career,0
NOTE0005834,10009964,ADV023,2025-09-04,Wellness,0
NOTE0005835,10009964,ADV033,2025-02-11,Wellness,0
NOTE0005836,10009967,ADV014,2025-10-10,Academic,1
NOTE0005837,10009976,ADV007,2025-10-08,Career,1
NOTE0005838,10009978,ADV026,2025-09-21,Career,1
NOTE0005839,10009979,ADV045,2025-02-10,Academic,1
NOTE0005840,10009982,ADV029,2025-03-25,Academic,1
NOTE0005841,10009987,ADV043,2025-02-08,Wellness,0
NOTE0005842,10009987,ADV046,2025-02-11,Career,0
NOTE0005843,10009988,ADV046,2025-10-11,Financial,0
NOTE0005844,10009988,ADV010,2025-10-02,Financial,0
NOTE0005845,10009993,ADV021,2025-02-24,Financial,1
NOTE0005846,10009994,ADV016,2025-10-18,Career,0
NOTE0005847,10009994,ADV024,2025-10-04,Wellness,1
NOTE0005848,10009997,ADV009,2025-09-18,Career,0
NOTE0005849,10009998,ADV045,2025-03-06,Career,0
NOTE0005850,10009999,ADV047,2025-10-17,Career,0
NOTE0005851,10010001,ADV047,2025-10-04,Academic,0
NOTE0005852,10010001,ADV025,2025-03-14,Academic,0
NOTE0005853,10010001,ADV020,2025-03-03,Wellness,1
NOTE0005854,10010008,ADV005,2025-10-03,Wellness,1
NOTE0005855,10010010,ADV041,2025-10-16,Academic,0
NOTE0005856,10010011,ADV022,2025-10-25,Wellness,0
NOTE0005857,10010017,ADV044,2025-03-01,Academic,0
NOTE0005858,10010018,ADV028,2025-10-18,Financial,0
NOTE0005859,10010019,ADV002,2025-02-20,Wellness,0
NOTE0005860,10010023,ADV018,2025-03-12,Financial,0
NOTE0005861,10010023,ADV016,2025-02-08,Academic,0
NOTE0005862,10010023,ADV020,2025-09-11,Career,0
NOTE0005863,10010029,ADV047,2025-02-23,Career,1
NOTE0005864,10010035,ADV037,2025-09-25,Wellness,0
NOTE0005865,10010035,ADV024,2025-03-19,Academic,1
NOTE0005866,10010045,ADV003,2025-03-16,Career,1
NOTE0005867,10010047,ADV041,2025-10-22,Academic,0
NOTE0005868,10010048,ADV023,2025-03-13,Financial,0
NOTE0005869,10010049,ADV023,2025-09-05,Academic,0
NOTE0005870,10010050,ADV003,2025-09-11,Career,0
NOTE0005871,10010052,ADV019,2025-09-19,Financial,0
NOTE0005872,10010053,ADV039,2025-03-07,Academic,0
NOTE0005873,10010054,ADV027,2025-02-09,Financial,0
NOTE0005874,10010063,ADV033,2025-09-16,Financial,1
NOTE0005875,10010070,ADV045,2025-03-14,Career,1
NOTE0005876,10010070,ADV022,2025-02-09,Wellness,0
NOTE0005877,10010071,ADV032,2025-10-19,Wellness,1
NOTE0005878,10010072,ADV049,2025-02-10,Career,1
NOTE0005879,10010073,ADV033,2025-09-14,Career,0
NOTE0005880,10010074,ADV039,2025-02-13,Career,1
NOTE0005881,10010075,ADV011,2025-09-24,Academic,0
NOTE0005882,10010079,ADV017,2025-02-01,Career,1
NOTE0005883,10010083,ADV049,2025-02-12,Academic,0
NOTE0005884,10010087,ADV044,2025-10-10,Financial,0
NOTE0005885,10010090,ADV008,2025-03-28,Wellness,0
NOTE0005886,10010096,ADV006,2025-09-09,Academic,0
NOTE0005887,10010096,ADV047,2025-03-19,Academic,0
NOTE0005888,10010099,ADV019,2025-03-12,Career,0
NOTE0005889,10010103,ADV021,2025-03-21,Financial,0
NOTE0005890,10010103,ADV030,2025-02-19,Financial,0
NOTE0005891,10010103,ADV039,2025-02-13,Wellness,1
NOTE0005892,10010106,ADV034,2025-03-09,Academic,1
NOTE0005893,10010110,ADV037,2025-10-05,Wellness,0
NOTE0005894,10010111,ADV008,2025-03-22,Career,0
NOTE0005895,10010111,ADV039,2025-02-26,Wellness,1
NOTE0005896,10010115,ADV032,2025-02-12,Wellness,0
NOTE0005897,10010118,ADV007,2025-03-17,Wellness,0
NOTE0005898,10010118,ADV030,2025-02-03,Academic,0
NOTE0005899,10010118,ADV026,2025-10-01,Career,0
NOTE0005900,10010119,ADV042,2025-03-25,Wellness,1
NOTE0005901,10010120,ADV011,2025-10-02,Career,0
NOTE0005902,10010120,ADV020,2025-02-24,Wellness,1
NOTE0005903,10010123,ADV023,2025-10-27,Career,0
NOTE0005904,10010124,ADV012,2025-02-20,Financial,1
NOTE0005905,10010128,ADV047,2025-02-21,Wellness,0
NOTE0005906,10010129,ADV004,2025-09-03,Financial,1
NOTE0005907,10010133,ADV028,2025-09-05,Academic,0
NOTE0005908,10010134,ADV001,2025-10-26,Financial,0
NOTE0005909,10010139,ADV037,2025-03-24,Career,1
NOTE0005910,10010139,ADV028,2025-10-06,Financial,1
NOTE0005911,10010142,ADV020,2025-10-21,Wellness,0
NOTE0005912,10010147,ADV001,2025-10-02,Academic,0
NOTE0005913,10010148,ADV032,2025-09-15,Financial,0
NOTE0005914,10010150,ADV026,2025-10-17,Academic,0
NOTE0005915,10010155,ADV019,2025-10-20,Wellness,0
NOTE0005916,10010157,ADV013,2025-03-14,Financial,1
NOTE0005917,10010160,ADV047,2025-03-10,Financial,1
NOTE0005918,10010162,ADV029,2025-02-15,Wellness,1
NOTE0005919,10010165,ADV027,2025-09-19,Financial,0
NOTE0005920,10010166,ADV043,2025-03-15,Financial,1
NOTE0005921,10010167,ADV033,2025-09-02,Career,1
NOTE0005922,10010167,ADV029,2025-10-02,Wellness,1
NOTE0005923,10010169,ADV013,2025-03-20,Wellness,0
NOTE0005924,10010170,ADV013,2025-02-08,Wellness,0
NOTE0005925,10010174,ADV016,2025-02-11,Career,1
NOTE0005926,10010175,ADV021,2025-02-21,Career,0
NOTE0005927,10010175,ADV037,2025-09-26,Career,1
NOTE0005928,10010177,ADV016,2025-10-14,Career,0
NOTE0005929,10010180,ADV028,2025-09-16,Financial,0
NOTE0005930,10010181,ADV025,2025-02-17,Financial,0
NOTE0005931,10010184,ADV042,2025-09-18,Financial,0
NOTE0005932,10010186,ADV034,2025-03-09,Financial,0
NOTE0005933,10010191,ADV016,2025-10-16,Financial,0
NOTE0005934,10010192,ADV043,2025-09-05,Career,1
NOTE0005935,10010193,ADV001,2025-09-23,Wellness,0
NOTE0005936,10010194,ADV021,2025-02-25,Wellness,1
NOTE0005937,10010198,ADV012,2025-09-18,Academic,1
NOTE0005938,10010200,ADV050,2025-02-23,Career,0
NOTE0005939,10010203,ADV037,2025-02-22,Wellness,0
NOTE0005940,10010206,ADV008,2025-10-26,Academic,0
NOTE0005941,10010208,ADV002,2025-10-25,Career,0
NOTE0005942,10010211,ADV046,2025-02-12,Financial,0
NOTE0005943,10010216,ADV008,2025-02-03,Wellness,0
NOTE0005944,10010216,ADV038,2025-09-05,Academic,0
NOTE0005945,10010220,ADV006,2025-03-06,Career,1
NOTE0005946,10010224,ADV011,2025-10-07,Wellness,0
NOTE0005947,10010225,ADV002,2025-03-13,Career,0
NOTE0005948,10010225,ADV017,2025-03-07,Financial,0
NOTE0005949,10010226,ADV013,2025-10-05,Wellness,0
NOTE0005950,10010228,ADV031,2025-02-27,Career,0
NOTE0005951,10010232,ADV005,2025-03-13,Career,0
NOTE0005952,10010232,ADV014,2025-02-28,Career,1
NOTE0005953,10010232,ADV004,2025-10-17,Financial,0
NOTE0005954,10010233,ADV045,2025-09-19,Career,0
NOTE0005955,10010235,ADV031,2025-09-22,Wellness,0
NOTE0005956,10010237,ADV003,2025-09-20,Career,0
NOTE0005957,10010239,ADV001,2025-03-11,Financial,1
NOTE0005958,10010240,ADV013,2025-02-26,Career,0
NOTE0005959,10010240,ADV035,2025-09-26,Wellness,0
NOTE0005960,10010242,ADV029,2025-02-13,Financial,0
NOTE0005961,10010244,ADV022,2025-02-07,Financial,1
NOTE0005962,10010249,ADV045,2025-03-11,Academic,0
NOTE0005963,10010250,ADV045,2025-10-08,Financial,0
NOTE0005964,10010255,ADV024,2025-03-21,Financial,0
NOTE0005965,10010255,ADV001,2025-10-22,Financial,0
NOTE0005966,10010259,ADV049,2025-03-02,Career,1
NOTE0005967,10010261,ADV015,2025-02-12,Academic,0
NOTE0005968,10010261,ADV049,2025-10-18,Financial,1
NOTE0005969,10010265,ADV002,2025-10-05,Wellness,0
NOTE0005970,10010266,ADV046,2025-02-12,Career,0
NOTE0005971,10010267,ADV007,2025-09-28,Financial,1
NOTE0005972,10010271,ADV041,2025-09-27,Financial,0
NOTE0005973,10010273,ADV035,2025-09-24,Academic,0
NOTE0005974,10010273,ADV048,2025-09-02,Academic,0
NOTE0005975,10010279,ADV012,2025-09-06,Career,0
NOTE0005976,10010279,ADV033,2025-02-24,Financial,0
NOTE0005977,10010280,ADV002,2025-03-10,Academic,1
NOTE0005978,10010281,ADV021,2025-02-22,Financial,1
NOTE0005979,10010282,ADV033,2025-10-03,Academic,1
NOTE0005980,10010282,ADV010,2025-03-06,Wellness,0
NOTE0005981,10010285,ADV014,2025-02-07,Financial,1
NOTE0005982,10010287,ADV022,2025-02-17,Wellness,0
NOTE0005983,10010289,ADV021,2025-03-25,Career,0
NOTE0005984,10010289,ADV020,2025-09-28,Academic,0
NOTE0005985,10010289,ADV048,2025-09-11,Financial,1
NOTE0005986,10010290,ADV018,2025-03-12,Financial,1
NOTE0005987,10010290,ADV047,2025-09-06,Wellness,0
NOTE0005988,10010291,ADV002,2025-03-26,Academic,0
NOTE0005989,10010291,ADV050,2025-03-05,Career,1
NOTE0005990,10010292,ADV042,2025-02-14,Wellness,0
NOTE0005991,10010295,ADV043,2025-09-07,Academic,0
NOTE0005992,10010296,ADV036,2025-02-16,Academic,1
NOTE0005993,10010301,ADV024,2025-09-07,Career,1
NOTE0005994,10010304,ADV033,2025-03-04,Financial,0
NOTE0005995,10010304,ADV050,2025-10-14,Financial,1
NOTE0005996,10010307,ADV010,2025-03-10,Wellness,0
NOTE0005997,10010308,ADV039,2025-09-20,Academic,1
NOTE0005998,10010310,ADV015,2025-03-10,Academic,0
NOTE0005999,10010313,ADV011,2025-10-11,Career,0
NOTE0006000,10010314,ADV029,2025-10-10,Financial,0
NOTE0006001,10010314,ADV031,2025-02-24,Career,0
NOTE0006002,10010314,ADV032,2025-10-20,Career,1
NOTE0006003,10010316,ADV013,2025-02-02,Academic,0
NOTE0006004,10010320,ADV013,2025-02-03,Wellness,0
NOTE0006005,10010320,ADV027,2025-03-01,Career,1
NOTE0006006,10010322,ADV017,2025-02-26,Career,1
NOTE0006007,10010322,ADV010,2025-10-23,Wellness,1
NOTE0006008,10010329,ADV026,2025-03-24,Wellness,0
NOTE0006009,10010332,ADV016,2025-02-22,Wellness,0
NOTE0006010,10010332,ADV048,2025-09-18,Wellness,0
NOTE0006011,10010333,ADV049,2025-03-24,Wellness,0
NOTE0006012,10010334,ADV004,2025-02-21,Career,0
NOTE0006013,10010336,ADV024,2025-09-09,Academic,0
NOTE0006014,10010336,ADV013,2025-09-13,Career,0
NOTE0006015,10010338,ADV027,2025-02-14,Academic,1
NOTE0006016,10010338,ADV013,2025-03-20,Financial,1
NOTE0006017,10010338,ADV039,2025-10-10,Wellness,1
NOTE0006018,10010339,ADV002,2025-03-19,Wellness,1
NOTE0006019,10010340,ADV007,2025-09-16,Wellness,1
NOTE0006020,10010342,ADV039,2025-02-13,Wellness,0
NOTE0006021,10010343,ADV045,2025-03-02,Career,0
NOTE0006022,10010345,ADV049,2025-10-28,Career,0
NOTE0006023,10010349,ADV025,2025-09-13,Financial,0
NOTE0006024,10010350,ADV016,2025-03-26,Wellness,0
NOTE0006025,10010350,ADV003,2025-03-06,Financial,0
NOTE0006026,10010351,ADV046,2025-02-16,Career,0
NOTE0006027,10010351,ADV020,2025-09-22,Financial,1
NOTE0006028,10010352,ADV010,2025-09-08,Wellness,0
NOTE0006029,10010353,ADV021,2025-09-11,Wellness,1
NOTE0006030,10010354,ADV045,2025-09-15,Financial,0
NOTE0006031,10010355,ADV013,2025-10-21,Financial,0
NOTE0006032,10010356,ADV045,2025-02-26,Academic,1
NOTE0006033,10010359,ADV011,2025-03-01,Career,0
NOTE0006034,10010359,ADV014,2025-09-22,Career,0
NOTE0006035,10010365,ADV017,2025-10-08,Financial,0
NOTE0006036,10010367,ADV018,2025-10-04,Financial,1
NOTE0006037,10010369,ADV042,2025-02-24,Academic,0
NOTE0006038,10010370,ADV047,2025-02-18,Financial,1
NOTE0006039,10010371,ADV031,2025-09-09,Financial,1
NOTE0006040,10010372,ADV017,2025-02-24,Financial,1
NOTE0006041,10010373,ADV005,2025-02-21,Career,1
NOTE0006042,10010377,ADV025,2025-10-19,Financial,0
NOTE0006043,10010382,ADV016,2025-09-07,Academic,1
NOTE0006044,10010384,ADV026,2025-09-17,Academic,1
NOTE0006045,10010393,ADV026,2025-02-12,Financial,1
NOTE0006046,10010396,ADV045,2025-10-16,Academic,0
NOTE0006047,10010398,ADV035,2025-03-23,Academic,0
NOTE0006048,10010400,ADV009,2025-03-01,Academic,1
NOTE0006049,10010403,ADV016,2025-02-17,Career,0
NOTE0006050,10010405,ADV047,2025-09-20,Wellness,0
NOTE0006051,10010405,ADV025,2025-09-08,Financial,0
NOTE0006052,10010406,ADV016,2025-10-04,Financial,0
NOTE0006053,10010406,ADV026,2025-03-24,Academic,0
NOTE0006054,10010407,ADV032,2025-02-19,Career,1
NOTE0006055,10010410,ADV038,2025-02-03,Career,0
NOTE0006056,10010410,ADV029,2025-09-17,Academic,0
NOTE0006057,10010410,ADV046,2025-09-19,Wellness,1
NOTE0006058,10010411,ADV030,2025-10-02,Wellness,1
NOTE0006059,10010412,ADV013,2025-03-26,Wellness,0
NOTE0006060,10010415,ADV018,2025-03-10,Wellness,1
NOTE0006061,10010416,ADV037,2025-02-16,Academic,0
NOTE0006062,10010416,ADV044,2025-10-07,Career,0
NOTE0006063,10010417,ADV020,2025-09-21,Academic,0
NOTE0006064,10010418,ADV038,2025-09-27,Academic,0
NOTE0006065,10010425,ADV029,2025-10-09,Financial,1
NOTE0006066,10010426,ADV031,2025-09-25,Wellness,1
NOTE0006067,10010427,ADV029,2025-10-11,Wellness,0
NOTE0006068,10010427,ADV013,2025-03-20,Career,0
NOTE0006069,10010430,ADV047,2025-10-14,Financial,1
NOTE0006070,10010430,ADV048,2025-09-11,Wellness,0
NOTE0006071,10010432,ADV018,2025-02-01,Academic,0
NOTE0006072,10010432,ADV032,2025-10-26,Career,0
NOTE0006073,10010432,ADV046,2025-10-27,Wellness,0
NOTE0006074,10010435,ADV015,2025-03-09,Academic,1
NOTE0006075,10010435,ADV041,2025-09-14,Financial,0
NOTE0006076,10010435,ADV025,2025-09-13,Career,0
NOTE0006077,10010436,ADV031,2025-03-26,Academic,0
NOTE0006078,10010439,ADV048,2025-03-02,Career,1
NOTE0006079,10010440,ADV027,2025-10-04,Academic,1
NOTE0006080,10010440,ADV043,2025-09-22,Wellness,0
NOTE0006081,10010440,ADV004,2025-03-17,Academic,0
NOTE0006082,10010441,ADV003,2025-09-17,Career,0
NOTE0006083,10010444,ADV043,2025-03-02,Financial,1
NOTE0006084,10010445,ADV046,2025-09-12,Wellness,0
NOTE0006085,10010447,ADV034,2025-02-26,Academic,1
NOTE0006086,10010451,ADV021,2025-10-13,Career,1
NOTE0006087,10010452,ADV045,2025-03-10,Wellness,1
NOTE0006088,10010452,ADV032,2025-02-22,Academic,0
NOTE0006089,10010453,ADV031,2025-09-08,Career,0
NOTE0006090,10010454,ADV037,2025-02-07,Wellness,0
NOTE0006091,10010456,ADV011,2025-02-05,Academic,1
NOTE0006092,10010458,ADV028,2025-10-26,Career,1
NOTE0006093,10010459,ADV012,2025-02-16,Academic,1
NOTE0006094,10010459,ADV003,2025-09-15,Financial,0
NOTE0006095,10010460,ADV009,2025-09-02,Financial,0
NOTE0006096,10010463,ADV019,2025-09-19,Academic,1
NOTE0006097,10010467,ADV042,2025-03-18,Wellness,0
NOTE0006098,10010468,ADV029,2025-02-12,Career,0
NOTE0006099,10010468,ADV036,2025-10-08,Career,1
NOTE0006100,10010468,ADV017,2025-09-17,Academic,0
NOTE0006101,10010469,ADV042,2025-02-11,Academic,0
NOTE0006102,10010470,ADV016,2025-09-25,Career,0
NOTE0006103,10010475,ADV043,2025-09-14,Career,0
NOTE0006104,10010476,ADV049,2025-02-20,Career,1
NOTE0006105,10010478,ADV026,2025-10-26,Academic,0
NOTE0006106,10010479,ADV033,2025-03-20,Wellness,1
NOTE0006107,10010480,ADV005,2025-02-24,Career,0
NOTE0006108,10010481,ADV013,2025-03-08,Wellness,0
NOTE0006109,10010483,ADV008,2025-10-05,Financial,0
NOTE0006110,10010483,ADV024,2025-09-16,Career,0
NOTE0006111,10010485,ADV048,2025-02-18,Financial,0
NOTE0006112,10010485,ADV030,2025-09-15,Financial,1
NOTE0006113,10010486,ADV026,2025-02-11,Academic,0
NOTE0006114,10010492,ADV015,2025-09-14,Academic,0
NOTE0006115,10010492,ADV009,2025-02-09,Wellness,0
NOTE0006116,10010492,ADV045,2025-10-23,Career,0
NOTE0006117,10010493,ADV002,2025-10-24,Career,0
NOTE0006118,10010495,ADV023,2025-03-10,Financial,0
NOTE0006119,10010495,ADV034,2025-02-25,Academic,0
NOTE0006120,10010496,ADV032,2025-10-15,Career,0
NOTE0006121,10010496,ADV006,2025-10-20,Academic,0
NOTE0006122,10010497,ADV015,2025-09-18,Wellness,0
NOTE0006123,10010498,ADV042,2025-02-15,Financial,1
NOTE0006124,10010499,ADV023,2025-03-07,Financial,0
NOTE0006125,10010500,ADV004,2025-09-11,Academic,1
NOTE0006126,10010501,ADV021,2025-03-18,Career,0
NOTE0006127,10010501,ADV003,2025-02-03,Career,0
NOTE0006128,10010501,ADV050,2025-09-08,Financial,0
NOTE0006129,10010502,ADV009,2025-10-26,Academic,0
NOTE0006130,10010502,ADV001,2025-10-05,Career,1
NOTE0006131,10010505,ADV022,2025-03-12,Financial,0
NOTE0006132,10010508,ADV011,2025-02-10,Financial,0
NOTE0006133,10010509,ADV047,2025-02-25,Career,0
NOTE0006134,10010513,ADV032,2025-10-09,Wellness,0
NOTE0006135,10010515,ADV050,2025-10-24,Career,1
NOTE0006136,10010522,ADV049,2025-03-17,Academic,1
NOTE0006137,10010522,ADV007,2025-09-25,Academic,0
NOTE0006138,10010526,ADV006,2025-09-17,Career,0
NOTE0006139,10010526,ADV023,2025-10-05,Academic,0
NOTE0006140,10010527,ADV013,2025-10-15,Career,0
NOTE0006141,10010528,ADV013,2025-03-27,Career,1
NOTE0006142,10010533,ADV029,2025-09-22,Financial,1
NOTE0006143,10010535,ADV035,2025-03-21,Career,0
NOTE0006144,10010538,ADV031,2025-02-12,Wellness,1
NOTE0006145,10010541,ADV038,2025-02-18,Wellness,1
NOTE0006146,10010541,ADV042,2025-10-05,Career,0
NOTE0006147,10010544,ADV028,2025-03-23,Financial,1
NOTE0006148,10010547,ADV029,2025-10-11,Financial,0
NOTE0006149,10010548,ADV017,2025-03-15,Career,0
NOTE0006150,10010548,ADV036,2025-03-16,Academic,0
NOTE0006151,10010557,ADV023,2025-09-19,Financial,1
NOTE0006152,10010557,ADV001,2025-10-07,Academic,1
NOTE0006153,10010560,ADV047,2025-03-10,Wellness,0
NOTE0006154,10010561,ADV030,2025-09-25,Wellness,1
NOTE0006155,10010567,ADV044,2025-02-25,Academic,0
NOTE0006156,10010569,ADV036,2025-02-11,Academic,0
NOTE0006157,10010569,ADV043,2025-03-02,Financial,0
NOTE0006158,10010569,ADV048,2025-10-06,Financial,1
NOTE0006159,10010570,ADV043,2025-10-28,Wellness,0
NOTE0006160,10010574,ADV019,2025-10-09,Wellness,0
NOTE0006161,10010576,ADV016,2025-03-08,Financial,0
NOTE0006162,10010579,ADV014,2025-02-15,Financial,0
NOTE0006163,10010579,ADV041,2025-02-18,Academic,1
NOTE0006164,10010579,ADV012,2025-03-11,Career,0
NOTE0006165,10010584,ADV005,2025-09-08,Academic,0
NOTE0006166,10010587,ADV041,2025-03-21,Wellness,0
NOTE0006167,10010588,ADV042,2025-10-24,Wellness,0
NOTE0006168,10010590,ADV046,2025-03-02,Career,0
NOTE0006169,10010592,ADV043,2025-09-05,Academic,1
NOTE0006170,10010592,ADV017,2025-02-10,Career,1
NOTE0006171,10010593,ADV030,2025-02-03,Wellness,0
NOTE0006172,10010598,ADV043,2025-03-16,Wellness,0
NOTE0006173,10010599,ADV003,2025-03-13,Wellness,1
NOTE0006174,10010600,ADV029,2025-02-11,Academic,1
NOTE0006175,10010600,ADV010,2025-10-06,Wellness,0
NOTE0006176,10010602,ADV022,2025-03-23,Financial,0
NOTE0006177,10010605,ADV030,2025-03-03,Career,1
NOTE0006178,10010606,ADV023,2025-02-20,Wellness,1
NOTE0006179,10010607,ADV042,2025-09-06,Career,0
NOTE0006180,10010612,ADV044,2025-02-14,Career,1
NOTE0006181,10010617,ADV040,2025-09-22,Financial,1
NOTE0006182,10010618,ADV029,2025-09-24,Academic,1
NOTE0006183,10010619,ADV043,2025-03-02,Career,0
NOTE0006184,10010623,ADV042,2025-09-06,Financial,0
NOTE0006185,10010623,ADV013,2025-02-25,Career,0
NOTE0006186,10010627,ADV041,2025-10-22,Wellness,0
NOTE0006187,10010628,ADV019,2025-02-23,Wellness,1
NOTE0006188,10010629,ADV042,2025-10-03,Career,0
NOTE0006189,10010631,ADV017,2025-02-24,Academic,1
NOTE0006190,10010631,ADV044,2025-09-10,Academic,0
NOTE0006191,10010632,ADV029,2025-03-06,Career,0
NOTE0006192,10010632,ADV016,2025-02-21,Financial,1
NOTE0006193,10010636,ADV026,2025-03-01,Financial,1
NOTE0006194,10010637,ADV049,2025-10-22,Financial,0
NOTE0006195,10010637,ADV029,2025-09-14,Financial,0
NOTE0006196,10010638,ADV027,2025-10-19,Financial,0
NOTE0006197,10010638,ADV031,2025-03-07,Career,0
NOTE0006198,10010638,ADV037,2025-09-01,Wellness,0
NOTE0006199,10010639,ADV011,2025-10-10,Career,0
NOTE0006200,10010643,ADV046,2025-10-11,Financial,0
NOTE0006201,10010643,ADV037,2025-09-04,Financial,0
NOTE0006202,10010644,ADV046,2025-03-27,Career,0
NOTE0006203,10010645,ADV023,2025-02-23,Wellness,0
NOTE0006204,10010646,ADV009,2025-10-22,Wellness,0
NOTE0006205,10010649,ADV033,2025-09-17,Academic,0
NOTE0006206,10010653,ADV008,2025-02-09,Wellness,0
NOTE0006207,10010653,ADV018,2025-09-18,Financial,0
NOTE0006208,10010656,ADV019,2025-02-03,Financial,0
NOTE0006209,10010659,ADV007,2025-10-28,Career,0
NOTE0006210,10010659,ADV047,2025-02-19,Financial,1
